order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,processing_date,shipping_date,delivery_date,total_amount
418,233,2025-02-24 16:59:32,Delivered,Credit Card,8755 Heather Knolls Apt. 961,Charlesborough,MT,80273,US,2025-02-24 16:59:32,2025-02-25 16:59:32,2025-03-01 16:59:32,76.18
419,234,2024-11-06 16:59:32,Delivered,Credit Card,958 Beck Cliff,Valdezberg,MD,89959,US,2024-11-08 16:59:32,2024-11-15 16:59:32,2024-11-23 16:59:32,1090.28
420,235,2025-02-11 16:59:32,Delivered,Credit Card,68517 Lee Orchard Apt. 102,Liton,TX,81785,US,2025-02-11 16:59:32,2025-02-13 16:59:32,2025-02-17 16:59:32,604.64
421,236,2024-12-16 16:59:32,Delivered,PayPal,462 Austin Lock Suite 663,New Jason,TX,46744,US,2024-12-16 16:59:32,2024-12-20 16:59:32,2024-12-27 16:59:32,375.12
422,237,2025-01-27 16:59:32,Delivered,Gift Card,02484 Karen Key Apt. 745,Port Stephanieborough,WA,32843,US,2025-01-27 16:59:32,2025-01-30 16:59:32,2025-02-04 16:59:32,754.48
423,237,2025-01-03 16:59:32,Delivered,Gift Card,02484 Karen Key Apt. 745,Port Stephanieborough,WA,32843,US,2025-01-05 16:59:32,2025-01-12 16:59:32,2025-01-21 16:59:32,222.39
424,238,2025-03-13 16:59:32,Processing,Gift Card,53277 Tracy Knoll,Jonathanfurt,CA,57854,US,2025-03-15 16:59:32,2025-03-19 16:59:32,2025-03-24 16:59:32,239.1
425,238,2025-03-13 16:59:32,Shipped,Apple Pay,53277 Tracy Knoll,Jonathanfurt,CA,57854,US,2025-03-13 16:59:32,2025-03-18 16:59:32,2025-03-26 16:59:32,946.56
426,239,2023-07-30 16:59:32,Delivered,Apple Pay,427 Marisa Cliff,Brianville,IL,33882,US,2023-07-30 16:59:32,2023-08-06 16:59:32,2023-08-14 16:59:32,8.31
427,240,2025-03-02 16:59:32,Delivered,Credit Card,912 Reed Gardens,Leslieland,LA,24193,US,2025-03-04 16:59:32,2025-03-05 16:59:32,2025-03-09 16:59:32,1519.28
428,241,2021-10-05 16:59:32,Delivered,Apple Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2021-10-05 16:59:32,2021-10-10 16:59:32,2021-10-18 16:59:32,573.86
429,241,2025-01-09 16:59:32,Delivered,Apple Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2025-01-11 16:59:32,2025-01-15 16:59:32,2025-01-20 16:59:32,608.09
430,241,2021-10-07 16:59:32,Delivered,Credit Card,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2021-10-07 16:59:32,2021-10-08 16:59:32,2021-10-10 16:59:32,730.68
431,241,2024-11-23 16:59:32,Delivered,Google Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2024-11-25 16:59:32,2024-11-27 16:59:32,2024-11-30 16:59:32,1540.1
432,241,2025-01-26 16:59:32,Delivered,PayPal,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2025-01-27 16:59:32,2025-01-28 16:59:32,2025-01-30 16:59:32,299.8
433,241,2022-11-08 16:59:32,Delivered,Credit Card,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2022-11-10 16:59:32,2022-11-15 16:59:32,2022-11-21 16:59:32,903.19
434,241,2023-09-08 16:59:32,Delivered,Credit Card,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2023-09-09 16:59:32,2023-09-15 16:59:32,2023-09-22 16:59:32,280.59
435,241,2021-05-08 16:59:32,Delivered,Google Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2021-05-09 16:59:32,2021-05-16 16:59:32,2021-05-24 16:59:32,909.54
436,241,2024-02-28 16:59:32,Delivered,Apple Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2024-03-01 16:59:32,2024-03-02 16:59:32,2024-03-04 16:59:32,1783.32
437,241,2024-06-15 16:59:32,Delivered,Credit Card,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2024-06-17 16:59:32,2024-06-24 16:59:32,2024-07-03 16:59:32,198.36
438,241,2023-07-22 16:59:32,Delivered,Gift Card,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2023-07-22 16:59:32,2023-07-23 16:59:32,2023-07-26 16:59:32,509.76
439,241,2023-10-05 16:59:32,Delivered,Google Pay,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2023-10-05 16:59:32,2023-10-09 16:59:32,2023-10-14 16:59:32,238.87
440,241,2024-03-26 16:59:32,Delivered,PayPal,29691 Hernandez Spurs Apt. 072,South Raymond,NY,31824,US,2024-03-27 16:59:32,2024-04-03 16:59:32,2024-04-13 16:59:32,1182.97
441,242,2022-07-03 16:59:32,Delivered,Gift Card,63258 Brewer Mountains,Dyerport,MO,48955,US,2022-07-05 16:59:32,2022-07-09 16:59:32,2022-07-15 16:59:32,1603.58
442,243,2022-05-18 16:59:32,Delivered,PayPal,351 Edwards Ford Suite 185,Port Jessicafort,MO,75065,US,2022-05-20 16:59:32,2022-05-23 16:59:32,2022-05-27 16:59:32,499.99
443,244,2024-08-26 16:59:32,Delivered,Google Pay,25145 Castillo Radial,Maryborough,NH,84540,US,2024-08-27 16:59:32,2024-09-03 16:59:32,2024-09-11 16:59:32,154.81
444,244,2024-07-16 16:59:32,Delivered,PayPal,25145 Castillo Radial,Maryborough,NH,84540,US,2024-07-18 16:59:32,2024-07-25 16:59:32,2024-08-04 16:59:32,1028.52
445,244,2025-02-04 16:59:32,Delivered,PayPal,25145 Castillo Radial,Maryborough,NH,84540,US,2025-02-05 16:59:32,2025-02-06 16:59:32,2025-02-09 16:59:32,390.67
446,244,2024-10-09 16:59:32,Delivered,Gift Card,25145 Castillo Radial,Maryborough,NH,84540,US,2024-10-11 16:59:32,2024-10-13 16:59:32,2024-10-16 16:59:32,96.73
447,246,2024-01-23 16:59:32,Delivered,Apple Pay,6666 Watts Forges Suite 094,New Ricky,GA,89928,US,2024-01-24 16:59:32,2024-01-27 16:59:32,2024-01-31 16:59:32,417.96
448,247,2024-09-03 16:59:32,Delivered,Google Pay,689 Thomas Centers Suite 723,West Dana,FM,56917,US,2024-09-05 16:59:32,2024-09-09 16:59:32,2024-09-14 16:59:32,1065.96
449,247,2024-11-18 16:59:32,Delivered,Credit Card,689 Thomas Centers Suite 723,West Dana,FM,56917,US,2024-11-19 16:59:32,2024-11-21 16:59:32,2024-11-26 16:59:32,794.46
450,248,2020-07-28 16:59:32,Delivered,PayPal,403 Miller Meadow Suite 613,Joshuaside,ND,30366,US,2020-07-30 16:59:32,2020-08-05 16:59:32,2020-08-13 16:59:32,17.2
451,248,2022-03-24 16:59:32,Delivered,PayPal,403 Miller Meadow Suite 613,Joshuaside,ND,30366,US,2022-03-26 16:59:32,2022-03-27 16:59:32,2022-03-29 16:59:32,1053.61
452,248,2020-11-04 16:59:32,Delivered,Gift Card,403 Miller Meadow Suite 613,Joshuaside,ND,30366,US,2020-11-05 16:59:32,2020-11-11 16:59:32,2020-11-20 16:59:32,67.28
453,249,2021-08-12 16:59:32,Delivered,Apple Pay,01631 White Avenue,East Bethany,MN,20411,US,2021-08-13 16:59:32,2021-08-15 16:59:32,2021-08-19 16:59:32,844.8
454,250,2022-01-22 16:59:32,Delivered,PayPal,95903 Elizabeth Motorway,Reidfurt,MH,75906,US,2022-01-24 16:59:32,2022-01-28 16:59:32,2022-02-04 16:59:32,350.73
455,251,2024-11-16 16:59:32,Delivered,Gift Card,4746 Daniel Road,Lake Hannahmouth,AL,17982,US,2024-11-16 16:59:32,2024-11-23 16:59:32,2024-12-02 16:59:32,1002.01
456,252,2024-12-15 16:59:32,Delivered,Credit Card,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-12-15 16:59:32,2024-12-17 16:59:32,2024-12-21 16:59:32,384.13
457,252,2025-02-04 16:59:32,Delivered,Credit Card,59324 Amy Dam,Jacobmouth,MS,21495,US,2025-02-06 16:59:32,2025-02-07 16:59:32,2025-02-09 16:59:32,2083.48
458,252,2025-01-07 16:59:32,Delivered,Gift Card,59324 Amy Dam,Jacobmouth,MS,21495,US,2025-01-07 16:59:32,2025-01-10 16:59:32,2025-01-15 16:59:32,698.36
459,252,2025-03-12 16:59:32,Shipped,PayPal,59324 Amy Dam,Jacobmouth,MS,21495,US,2025-03-13 16:59:32,2025-03-16 16:59:32,2025-03-21 16:59:32,362.82
460,252,2024-11-26 16:59:32,Delivered,Google Pay,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-11-28 16:59:32,2024-12-04 16:59:32,2024-12-12 16:59:32,240.49
461,252,2024-12-02 16:59:32,Delivered,Google Pay,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-12-02 16:59:32,2024-12-04 16:59:32,2024-12-08 16:59:32,338.74
462,252,2024-11-26 16:59:32,Delivered,Google Pay,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-11-27 16:59:32,2024-11-30 16:59:32,2024-12-05 16:59:32,580.07
463,252,2024-06-26 16:59:32,Delivered,Gift Card,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-06-28 16:59:32,2024-06-30 16:59:32,2024-07-04 16:59:32,348.44
464,252,2024-07-20 16:59:32,Delivered,Google Pay,59324 Amy Dam,Jacobmouth,MS,21495,US,2024-07-20 16:59:32,2024-07-23 16:59:32,2024-07-28 16:59:32,476.7
465,253,2024-12-06 16:59:32,Delivered,Apple Pay,67862 Harry Court,Jacobfurt,VI,34132,US,2024-12-06 16:59:32,2024-12-08 16:59:32,2024-12-13 16:59:32,27.52
466,253,2024-04-29 16:59:32,Delivered,Gift Card,67862 Harry Court,Jacobfurt,VI,34132,US,2024-05-01 16:59:32,2024-05-02 16:59:32,2024-05-06 16:59:32,1600.4
467,254,2025-01-19 16:59:32,Delivered,Google Pay,05075 Smith Green Suite 284,Hickmanmouth,AR,30999,US,2025-01-19 16:59:32,2025-01-23 16:59:32,2025-01-29 16:59:32,402.78
468,255,2025-03-01 16:59:32,In Transit,Credit Card,72727 Sanchez Stream,New Jacob,AK,15941,US,2025-03-01 16:59:32,2025-03-07 16:59:32,2025-03-14 16:59:32,168.8
469,255,2025-02-04 16:59:32,Delivered,Apple Pay,72727 Sanchez Stream,New Jacob,AK,15941,US,2025-02-06 16:59:32,2025-02-13 16:59:32,2025-02-21 16:59:32,1643.36
470,255,2025-02-21 16:59:32,Delivered,PayPal,72727 Sanchez Stream,New Jacob,AK,15941,US,2025-02-21 16:59:32,2025-02-26 16:59:32,2025-03-05 16:59:32,730.5
471,256,2024-07-02 16:59:32,Delivered,Credit Card,65117 Foley Mountains Apt. 170,Nelsonstad,AS,58163,US,2024-07-04 16:59:32,2024-07-10 16:59:32,2024-07-17 16:59:32,485.23
472,257,2021-09-16 16:59:32,Delivered,Gift Card,011 Nicholson Isle,Porterfurt,NH,58038,US,2021-09-17 16:59:32,2021-09-22 16:59:32,2021-09-29 16:59:32,53.93
473,258,2023-06-03 16:59:32,Delivered,Google Pay,23804 Bernard Inlet,Wagnerburgh,NV,60852,US,2023-06-03 16:59:32,2023-06-06 16:59:32,2023-06-12 16:59:32,483.76
474,259,2025-02-09 16:59:32,Delivered,Google Pay,57024 Patricia Ridge,New Wesley,TN,56034,US,2025-02-09 16:59:32,2025-02-16 16:59:32,2025-02-25 16:59:32,1280.45
475,260,2025-03-03 16:59:32,Delivered,Credit Card,27353 Melody Alley Suite 201,Colemanbury,KY,08247,US,2025-03-05 16:59:32,2025-03-07 16:59:32,2025-03-11 16:59:32,599.16
476,260,2025-03-08 16:59:32,Shipped,Apple Pay,27353 Melody Alley Suite 201,Colemanbury,KY,08247,US,2025-03-09 16:59:32,2025-03-15 16:59:32,2025-03-22 16:59:32,208.01
477,260,2025-03-11 16:59:32,Shipped,PayPal,27353 Melody Alley Suite 201,Colemanbury,KY,08247,US,2025-03-13 16:59:32,2025-03-18 16:59:32,2025-03-25 16:59:32,903.92
478,260,2025-03-13 16:59:32,Processing,Credit Card,27353 Melody Alley Suite 201,Colemanbury,KY,08247,US,2025-03-15 16:59:32,2025-03-16 16:59:32,2025-03-20 16:59:32,856.37
479,261,2024-07-09 16:59:32,Delivered,Gift Card,4551 Harris Well Suite 211,South Matthewshire,KS,38908,US,2024-07-10 16:59:32,2024-07-14 16:59:32,2024-07-19 16:59:32,492.38
480,262,2024-01-31 16:59:32,Delivered,PayPal,6429 Thompson Mill,West Jason,PW,81997,US,2024-02-01 16:59:32,2024-02-02 16:59:32,2024-02-04 16:59:32,259.55
481,262,2024-07-08 16:59:32,Delivered,Apple Pay,6429 Thompson Mill,West Jason,PW,81997,US,2024-07-08 16:59:32,2024-07-15 16:59:32,2024-07-25 16:59:32,952.04
482,262,2022-04-16 16:59:32,Delivered,Apple Pay,6429 Thompson Mill,West Jason,PW,81997,US,2022-04-16 16:59:32,2022-04-23 16:59:32,2022-05-03 16:59:32,883.37
483,263,2025-02-17 16:59:32,Delivered,Gift Card,305 Hess Point,West Mark,ID,10491,US,2025-02-18 16:59:32,2025-02-21 16:59:32,2025-02-27 16:59:32,704.19
484,264,2025-01-07 16:59:32,Delivered,Google Pay,961 Nicholas Way Suite 374,Port Dylanland,NC,64868,US,2025-01-07 16:59:32,2025-01-11 16:59:32,2025-01-16 16:59:32,358.0
485,265,2025-02-22 16:59:32,Delivered,PayPal,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2025-02-22 16:59:32,2025-02-23 16:59:32,2025-02-27 16:59:32,348.73
486,265,2022-02-27 16:59:32,Delivered,Gift Card,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2022-03-01 16:59:32,2022-03-08 16:59:32,2022-03-17 16:59:32,490.48
487,265,2025-03-12 16:59:32,Shipped,Gift Card,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2025-03-13 16:59:32,2025-03-19 16:59:32,2025-03-28 16:59:32,150.16
488,265,2021-09-11 16:59:32,Delivered,Apple Pay,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2021-09-12 16:59:32,2021-09-17 16:59:32,2021-09-24 16:59:32,1435.25
489,265,2023-03-23 16:59:32,Delivered,Google Pay,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2023-03-23 16:59:32,2023-03-24 16:59:32,2023-03-27 16:59:32,124.62
490,265,2024-06-09 16:59:32,Delivered,Apple Pay,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2024-06-10 16:59:32,2024-06-14 16:59:32,2024-06-19 16:59:32,327.08
491,265,2024-09-05 16:59:32,Delivered,Gift Card,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2024-09-06 16:59:32,2024-09-11 16:59:32,2024-09-18 16:59:32,1092.57
492,265,2025-03-12 16:59:32,Shipped,PayPal,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2025-03-13 16:59:32,2025-03-15 16:59:32,2025-03-19 16:59:32,354.94
493,265,2024-09-17 16:59:32,Delivered,Credit Card,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2024-09-17 16:59:32,2024-09-21 16:59:32,2024-09-26 16:59:32,433.55
494,265,2024-12-21 16:59:32,Delivered,Google Pay,40272 Mccormick Wall,Lake Dennis,HI,08375,US,2024-12-21 16:59:32,2024-12-22 16:59:32,2024-12-26 16:59:32,662.26
495,266,2023-11-03 16:59:32,Delivered,Apple Pay,141 Massey Dale,Philipfort,IN,64508,US,2023-11-04 16:59:32,2023-11-09 16:59:32,2023-11-17 16:59:32,31.78
496,267,2025-01-04 16:59:32,Delivered,Credit Card,9829 Anthony Island,Woodsfort,TN,79251,US,2025-01-04 16:59:32,2025-01-09 16:59:32,2025-01-15 16:59:32,335.78
497,268,2024-03-16 16:59:32,Delivered,Gift Card,035 Harmon Well,New Michael,OH,83426,US,2024-03-18 16:59:32,2024-03-23 16:59:32,2024-03-30 16:59:32,746.82
498,269,2024-11-23 16:59:32,Delivered,Credit Card,4418 Nancy Curve,Michaelport,AR,66261,US,2024-11-23 16:59:32,2024-11-26 16:59:32,2024-11-30 16:59:32,61.56
499,269,2025-01-31 16:59:32,Delivered,PayPal,4418 Nancy Curve,Michaelport,AR,66261,US,2025-02-02 16:59:32,2025-02-09 16:59:32,2025-02-17 16:59:32,155.04
500,269,2025-03-12 16:59:32,Shipped,Apple Pay,4418 Nancy Curve,Michaelport,AR,66261,US,2025-03-12 16:59:32,2025-03-14 16:59:32,2025-03-19 16:59:32,284.12
501,270,2025-03-12 16:59:32,Shipped,Google Pay,3748 Luna Summit Apt. 512,West Sharon,WA,72696,US,2025-03-12 16:59:32,2025-03-19 16:59:32,2025-03-28 16:59:32,2426.78
502,271,2025-03-07 16:59:32,In Transit,Apple Pay,03854 Samuel Circle,Katherinemouth,OK,94151,US,2025-03-07 16:59:32,2025-03-12 16:59:32,2025-03-19 16:59:32,1424.52
503,272,2023-01-26 16:59:32,Delivered,Google Pay,204 William Divide Apt. 633,Nicoleland,CA,69603,US,2023-01-28 16:59:32,2023-01-31 16:59:32,2023-02-06 16:59:32,593.08
504,273,2024-06-19 16:59:32,Delivered,Google Pay,308 Carter Corners,Johnchester,AR,87659,US,2024-06-19 16:59:32,2024-06-26 16:59:32,2024-07-06 16:59:32,3075.76
505,274,2022-03-10 16:59:32,Delivered,Gift Card,7365 Bennett Knolls Suite 459,East Johnhaven,DE,80898,US,2022-03-12 16:59:32,2022-03-15 16:59:32,2022-03-19 16:59:32,389.38
506,274,2023-12-11 16:59:32,Delivered,Google Pay,7365 Bennett Knolls Suite 459,East Johnhaven,DE,80898,US,2023-12-12 16:59:32,2023-12-17 16:59:32,2023-12-23 16:59:32,431.64
507,275,2024-10-11 16:59:32,Delivered,PayPal,33135 Larry Shoal,Matthewtown,NH,03494,US,2024-10-13 16:59:32,2024-10-16 16:59:32,2024-10-20 16:59:32,79.83
508,276,2024-09-18 16:59:32,Delivered,Gift Card,427 Wright Extensions,Brianshire,MD,63151,US,2024-09-18 16:59:32,2024-09-21 16:59:32,2024-09-26 16:59:32,9.57
509,277,2023-03-27 16:59:32,Delivered,PayPal,516 Weber Cliff Suite 564,Ryanmouth,FL,31729,US,2023-03-27 16:59:32,2023-03-28 16:59:32,2023-03-30 16:59:32,1241.07
510,278,2024-11-13 16:59:32,Delivered,PayPal,14670 Rodney Divide Suite 028,North Laurenport,TN,10556,US,2024-11-15 16:59:32,2024-11-17 16:59:32,2024-11-21 16:59:32,721.69
511,279,2025-01-28 16:59:32,Delivered,Apple Pay,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2025-01-29 16:59:32,2025-01-31 16:59:32,2025-02-03 16:59:32,162.17
512,279,2024-02-19 16:59:32,Delivered,Gift Card,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2024-02-20 16:59:32,2024-02-27 16:59:32,2024-03-08 16:59:32,143.82
513,279,2024-09-12 16:59:32,Delivered,Gift Card,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2024-09-14 16:59:32,2024-09-18 16:59:32,2024-09-23 16:59:32,492.24
514,279,2024-06-06 16:59:32,Delivered,Credit Card,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2024-06-08 16:59:32,2024-06-15 16:59:32,2024-06-24 16:59:32,324.66
515,279,2023-11-17 16:59:32,Delivered,Apple Pay,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2023-11-18 16:59:32,2023-11-23 16:59:32,2023-11-30 16:59:32,1171.59
516,279,2024-04-19 16:59:32,Delivered,Credit Card,7527 Roberts Fall Apt. 286,Mcdanielhaven,MA,12338,US,2024-04-20 16:59:32,2024-04-23 16:59:32,2024-04-28 16:59:32,181.16
517,281,2023-03-14 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2023-03-15 16:59:32,2023-03-20 16:59:32,2023-03-28 16:59:32,682.47
518,281,2023-07-17 16:59:32,Delivered,Credit Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2023-07-17 16:59:32,2023-07-24 16:59:32,2023-08-03 16:59:32,119.11
519,281,2022-08-17 16:59:32,Delivered,Apple Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-08-17 16:59:32,2022-08-22 16:59:32,2022-08-28 16:59:32,535.34
520,281,2022-10-17 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-10-17 16:59:32,2022-10-24 16:59:32,2022-11-02 16:59:32,44.59
521,281,2023-08-01 16:59:32,Delivered,PayPal,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2023-08-02 16:59:32,2023-08-05 16:59:32,2023-08-09 16:59:32,369.04
522,281,2022-12-04 16:59:32,Delivered,Credit Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-12-06 16:59:32,2022-12-13 16:59:32,2022-12-22 16:59:32,267.39
523,281,2021-12-08 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2021-12-08 16:59:32,2021-12-12 16:59:32,2021-12-19 16:59:32,2758.74
524,281,2024-01-02 16:59:32,Delivered,Credit Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2024-01-04 16:59:32,2024-01-08 16:59:32,2024-01-15 16:59:32,912.5
525,281,2024-01-30 16:59:32,Delivered,Apple Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2024-02-01 16:59:32,2024-02-03 16:59:32,2024-02-06 16:59:32,986.94
526,281,2022-07-03 16:59:32,Delivered,PayPal,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-07-03 16:59:32,2022-07-09 16:59:32,2022-07-16 16:59:32,397.54
527,281,2023-05-16 16:59:32,Delivered,PayPal,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2023-05-18 16:59:32,2023-05-20 16:59:32,2023-05-24 16:59:32,163.21
528,281,2025-02-08 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2025-02-09 16:59:32,2025-02-11 16:59:32,2025-02-14 16:59:32,646.35
529,281,2021-11-02 16:59:32,Delivered,PayPal,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2021-11-02 16:59:32,2021-11-04 16:59:32,2021-11-08 16:59:32,158.61
530,281,2025-03-03 16:59:32,In Transit,Credit Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2025-03-04 16:59:32,2025-03-10 16:59:32,2025-03-19 16:59:32,693.15
531,281,2022-08-01 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-08-01 16:59:32,2022-08-05 16:59:32,2022-08-12 16:59:32,536.91
532,281,2022-07-13 16:59:32,Delivered,Google Pay,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2022-07-13 16:59:32,2022-07-20 16:59:32,2022-07-29 16:59:32,8.71
533,281,2021-07-03 16:59:32,Delivered,Gift Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2021-07-05 16:59:32,2021-07-08 16:59:32,2021-07-12 16:59:32,11.08
534,281,2025-02-19 16:59:32,Delivered,Credit Card,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2025-02-21 16:59:32,2025-02-22 16:59:32,2025-02-26 16:59:32,346.76
535,281,2023-04-22 16:59:32,Delivered,PayPal,748 Riley Plaza Suite 879,Stevensonland,OK,56187,US,2023-04-24 16:59:32,2023-04-25 16:59:32,2023-04-27 16:59:32,225.64
536,282,2025-01-11 16:59:32,Delivered,Credit Card,76319 Ashley Parkway,Sancheztown,MP,69204,US,2025-01-13 16:59:32,2025-01-18 16:59:32,2025-01-25 16:59:32,127.13
537,283,2025-01-20 16:59:32,Delivered,Credit Card,98410 Hobbs Villages Apt. 327,North Jeffery,DC,40941,US,2025-01-20 16:59:32,2025-01-24 16:59:32,2025-01-31 16:59:32,859.72
538,284,2025-03-13 16:59:32,Processing,Credit Card,18531 Clifford Estates Apt. 779,Port Sheilafurt,NE,50955,US,2025-03-14 16:59:32,2025-03-20 16:59:32,2025-03-29 16:59:32,1084.37
539,284,2025-03-06 16:59:32,In Transit,Apple Pay,18531 Clifford Estates Apt. 779,Port Sheilafurt,NE,50955,US,2025-03-06 16:59:32,2025-03-13 16:59:32,2025-03-22 16:59:32,1233.31
540,284,2025-03-08 16:59:32,In Transit,Google Pay,18531 Clifford Estates Apt. 779,Port Sheilafurt,NE,50955,US,2025-03-09 16:59:32,2025-03-11 16:59:32,2025-03-14 16:59:32,297.22
541,284,2025-03-13 16:59:32,Shipped,Apple Pay,18531 Clifford Estates Apt. 779,Port Sheilafurt,NE,50955,US,2025-03-13 16:59:32,2025-03-14 16:59:32,2025-03-18 16:59:32,585.99
542,285,2024-05-15 16:59:32,Delivered,PayPal,790 Elizabeth Rapid,Vanessatown,MP,29981,US,2024-05-16 16:59:32,2024-05-19 16:59:32,2024-05-24 16:59:32,245.03
543,286,2025-03-12 16:59:32,Shipped,Gift Card,30568 Peters Motorway Apt. 265,West Melinda,RI,38788,US,2025-03-13 16:59:32,2025-03-14 16:59:32,2025-03-18 16:59:32,859.4
544,286,2025-03-12 16:59:32,Shipped,Gift Card,30568 Peters Motorway Apt. 265,West Melinda,RI,38788,US,2025-03-12 16:59:32,2025-03-19 16:59:32,2025-03-28 16:59:32,1328.03
545,287,2024-04-05 16:59:32,Delivered,PayPal,5765 William Expressway,Lake Stacey,WV,51190,US,2024-04-07 16:59:32,2024-04-10 16:59:32,2024-04-14 16:59:32,224.73
546,287,2024-11-23 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-11-25 16:59:32,2024-11-28 16:59:32,2024-12-04 16:59:32,460.48
547,287,2024-03-10 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-03-11 16:59:32,2024-03-14 16:59:32,2024-03-18 16:59:32,812.79
548,287,2024-04-26 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-04-28 16:59:32,2024-05-03 16:59:32,2024-05-09 16:59:32,744.93
549,287,2025-01-03 16:59:32,Delivered,Google Pay,5765 William Expressway,Lake Stacey,WV,51190,US,2025-01-03 16:59:32,2025-01-09 16:59:32,2025-01-18 16:59:32,1615.9
550,287,2025-02-13 16:59:32,Delivered,Apple Pay,5765 William Expressway,Lake Stacey,WV,51190,US,2025-02-13 16:59:32,2025-02-16 16:59:32,2025-02-20 16:59:32,39.74
551,287,2024-11-13 16:59:32,Delivered,PayPal,5765 William Expressway,Lake Stacey,WV,51190,US,2024-11-15 16:59:32,2024-11-19 16:59:32,2024-11-24 16:59:32,2477.26
552,287,2024-11-26 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-11-28 16:59:32,2024-11-29 16:59:32,2024-12-03 16:59:32,471.32
553,287,2024-09-15 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-09-15 16:59:32,2024-09-18 16:59:32,2024-09-23 16:59:32,317.53
554,287,2024-09-12 16:59:32,Delivered,Google Pay,5765 William Expressway,Lake Stacey,WV,51190,US,2024-09-14 16:59:32,2024-09-16 16:59:32,2024-09-20 16:59:32,409.76
555,287,2024-06-25 16:59:32,Delivered,Apple Pay,5765 William Expressway,Lake Stacey,WV,51190,US,2024-06-27 16:59:32,2024-07-01 16:59:32,2024-07-06 16:59:32,111.25
556,287,2024-10-14 16:59:32,Delivered,Credit Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-10-16 16:59:32,2024-10-19 16:59:32,2024-10-25 16:59:32,653.78
